C++ Loop Execution time (ns),Java Loop Execution time (ns)
29233,12235
26707,12249
26692,12262
26653,12899
26647,12160
26702,12432
26737,12443
26748,13296
26727,13351
26809,11916
26712,11754
26776,12426
26791,11908
26718,12465
26584,11830
26743,13268
26637,12805
26686,12606
26672,12698
26653,13021
26695,12525
26746,12853
26763,11714
26710,12041
26805,11650
26690,12838
26757,12945
26772,12036
26596,12304
26605,11936
26818,12021
26682,12037
26753,12695
26733,11933
26686,12489
26699,10465
26766,23777
29225,11735
26756,11653
26744,12278
26757,11656
26721,12397
26869,12775
26821,12031
26770,11743
26702,12752
26796,12321
26766,12680
26680,11738
26737,13035
26805,12550
26837,12570
26747,13015
26708,13053
26722,12471
26794,13011
26770,12044
26674,12052
26690,11949
26709,12191
26711,12160
26799,12425
26740,11602
26653,16155
26720,12037
26780,12865
26801,11497
26779,12402
26637,13198
26711,12483
26819,12240
26664,12047
26652,12287
26775,12091
26717,11617
29143,11895
26744,11843
26739,12152
26771,12237
26808,12434
26760,11982
26874,12290
26763,12075
26706,12281
26683,12755
26820,33967
26728,12869
26783,11094
26741,12454
26751,12211
26719,11809
26665,12449
26676,12710
26704,12042
26657,12913
26741,12764
26730,12151
26648,12445
26760,11695
26688,12718
26784,11680
26655,12407
26787,12332
26730,12742
26636,12269
26888,12300
26682,12859
26739,12983
26734,12527
26666,12937
26697,11868
26738,12998
29227,13590
26629,13564
26783,11873
26715,11991
26781,11732
26756,12972
26733,11607
26816,12095
26740,11639
26655,13266
26723,12377
26734,12069
26704,12579
26704,11917
26703,13186
26643,14426
26675,13589
26701,13173
26725,11856
26713,12004
26784,11968
26791,11858
26644,11881
26689,12022
26733,12763
26663,12262
26621,12238
26625,10311
26788,11885
26675,12128
26755,15014
26745,11773
26661,12439
26708,12057
26722,11773
26784,12231
26690,11905
29161,13691
26601,13398
26713,13951
26698,12766
26765,12432
26769,11721
26814,11783
26635,12054
26726,12210
26728,12626
26676,14597
26731,13459
26687,13670
26684,13832
26696,14140
26643,13694
26762,13081
26731,11665
26684,12175
26645,11703
26742,11858
26795,12747
26623,12695
26654,12532
26673,12836
26789,14110
26722,13161
26591,12772
26803,12496
26726,11785
26719,12834
26596,12048
26764,13081
26829,14260
26725,14246
26777,13316
26800,12962
29210,12281
26766,12304
26717,13079
26762,13821
26756,12754
26699,11180
26698,11731
26781,12169
26786,11640
26819,12529
26723,11472
26673,26854
26761,12376
26695,13893
26620,13456
26776,12525
26745,12182
26711,13029
26719,12270
26740,12098
51283,11926
42596,12892
26826,12051
26675,12181
26615,11989
26652,11983
26697,12189
26814,12149
26742,12879
26764,12240
26745,12089
26723,12231
26973,11577
26843,12202
26712,15824
26751,12120
29208,12611
26636,12075
26667,12575
26715,13148
26789,11759
26685,11928
26674,12686
26625,13306
26687,11889
26781,13032
26738,12654
26683,11946
26657,12808
26576,13148
26786,12354
26667,12812
26661,12428
26665,12297
26624,12739
26712,12077
26761,12847
26894,10340
26723,12557
26600,11955
26731,12493
26882,12281
26737,11998
26755,11794
26791,12048
26835,12282
26716,11918
26687,12511
26667,12494
26748,13072
26783,13578
26714,32231
26664,13929
29360,13912
26801,13787
26751,13182
26781,12783
26692,12280
26692,12056
26778,12294
26753,13684
26695,13198
26702,12086
26873,12110
26654,11841
26693,12081
26826,11566
26720,12497
26786,12311
26816,12420
26780,12384
26707,11831
26764,12812
26753,11836
26710,13150
26621,14747
26675,13564
26665,14438
26729,13110
26742,14171
26695,13745
26733,12165
26754,13520
26667,14065
26727,12174
26640,12004
26703,12737
26793,12170
26731,12832
26752,10954
26731,11582
29221,15670
26619,11654
26823,12173
26670,12921
26733,13164
26791,13444
26687,11905
26714,12126
26706,12267
26733,12647
26680,13294
26672,11822
26660,12347
26825,14159
26735,13550
26708,13464
26676,13664
26746,12661
26857,14453
26763,22448
26716,12279
26790,12466
26843,12096
26650,12506
26808,12031
26689,12732
26729,12049
26846,12324
26827,12009
26728,11779
26636,12006
26736,12001
26778,12200
26770,12225
26778,12955
26738,11937
26747,12861
29327,12778
26595,12585
26763,12592
26723,12296
26694,12043
26643,13844
26645,12402
26786,12909
26648,13008
26822,14578
26648,12863
26813,14109
26712,12756
26621,10420
26739,12421
26749,12355
26803,12560
26718,11988
26676,12661
26752,12858
26630,11875
26587,11907
26706,11677
26780,11743
26623,11707
26659,13790
26809,13645
26766,13791
26762,12794
26776,12764
26769,12521
26660,12682
26775,12053
26703,12650
26797,12402
26721,12485
26713,12933
29090,12270
26766,12239
26701,12326
26717,11563
26652,16624
26655,27378
26723,12089
26705,12507
26684,12753
26781,12065
26649,12646
26694,11475
26650,12863
26719,12113
26741,13282
26729,12597
26716,12266
26660,11966
26749,11975
26671,12335
26666,13100
26854,12740
26636,13095
26781,12220
26622,12566
26753,13126
26764,12000
26726,12158
26752,10934
26791,12318
26677,12445
26757,12017
26704,12066
26713,13235
26682,13107
26666,11853
26685,12598
29160,14074
26667,13772
26746,14148
26749,13061
26747,12723
26755,12311
26619,12732
45592,12477
42806,12245
26769,14311
26852,13452
26714,12880
26641,12220
26731,14133
26711,13427
26717,13774
26811,14498
26865,14506
26694,12866
26668,13276
26729,12906
26844,14221
26727,13133
26738,12349
26727,11765
26691,12013
26684,11757
26700,27126
26739,11603
26624,12351
26710,12749
26712,11883
26729,12443
26688,11946
26714,12000
26679,12131
29484,12791
26626,13422
26688,11931
26644,13148
26587,12549
26786,12726
26661,12112
26767,10355
26793,15288
26811,12128
26878,12167
26745,12312
26687,13715
26835,11925
26662,11606
26730,12076
26804,11943
26774,13079
26740,12840
26727,13409
26746,13922
26754,13737
26747,14072
26672,12657
26677,12358
26812,12889
26617,12174
26708,12181
26775,11873
26741,12366
26770,11914
26765,12401
26649,12783
26750,12203
26784,12631
26756,12854
26748,13873
29305,14336
26730,13893
26684,12572
26705,11609
26675,12046
26748,12024
26776,12979
26798,11729
26839,12918
26722,11684
26768,11947
26724,11718
26861,12076
26709,13061
26710,29040
26696,12544
26600,12999
26790,11965
26769,12504
26642,12135
26866,12831
26704,14317
26673,10959
26788,12300
26604,13577
26749,12086
26795,12176
26739,11720
26757,12807
26707,11531
26724,12927
26805,11582
26711,12138
26792,12834
26656,14264
26675,12035
26669,12759
26755,11705
29094,12841
26743,12074
26769,13196
26890,12849
26683,12060
26715,12775
26706,12732
26636,11895
26712,12191
26734,12038
26783,12314
26666,15403
26767,12233
26757,11764
26718,11863
26610,11917
26832,12103
26831,12302
26732,11911
26761,12079
26770,14204
26691,13033
26739,13800
26809,12399
26741,11876
26827,12196
26680,12009
26729,12038
26630,12170
26775,12520
26639,13763
26705,13615
26694,11931
26687,12226
26718,12178
26695,12263
26782,25522
29434,11536
26738,12044
26779,11572
26721,12121
26722,12271
26788,12525
26830,11833
26663,12071
26724,11983
26721,14018
26808,13379
26676,13567
26893,12914
26691,12825
26823,12492
26798,14340
26747,13450
26774,13436
26623,12949
26664,12654
26736,12315
26683,12332
26833,12012
26698,12543
26638,12031
26735,12755
26759,13669
26745,13832
26716,13172
26756,12248
26764,11687
26737,12113
26667,12321
26753,12993
26806,12984
26738,12913
26614,12147
29277,12683
26624,11680
26646,12984
26697,12165
26778,12292
26644,12545
26712,12637
26663,12978
26635,12272
26777,12603
26660,12897
26751,12177
26771,12848
26768,13124
26703,1046673
26771,11390
26696,11542
26757,11387
26611,11615
26745,11625
26737,11700
26693,11927
26646,12473
26637,12101
26773,12198
26725,11890
26730,12431
26754,11722
26680,12363
26680,11677
26761,11809
26728,12525
26693,12125
26684,12819
26688,11952
26715,12866
26789,11877
29302,12577
26676,12577
26656,11708
26713,12700
26769,11792
26817,12609
26737,11733
26779,13043
26719,12522
26640,12032
26646,12534
26710,11718
26864,12006
26872,11568
26941,11867
26587,11764
26801,12029
26785,11958
26744,12435
26808,11967
26800,11699
26693,12060
26683,11855
26718,11576
26749,12061
26768,11929
26653,12438
26799,27151
26741,11880
26685,10952
26791,12147
26764,12714
26791,11745
26688,12741
26802,11770
26664,12350
26705,11774
26700,11960
29122,11746
26649,11870
26636,12373
26738,11943
26845,12109
26676,11909
26755,11924
26785,11817
26692,12391
26778,11698
26781,11762
26862,12474
26786,12028
26602,12927
26720,11652
26645,12510
26733,12236
26678,12514
26723,11674
26708,17098
26784,11800
26733,12051
26693,12001
26683,12633
26670,11775
26620,12276
26731,11891
26775,11674
26748,11763
26679,12249
26751,12645
26669,11601
26768,13064
26729,11763
26643,12158
26841,11535
26710,12663
29149,12905
26688,11734
26701,12742
26711,12253
26770,11835
26687,12947
26725,11898
26684,11970
26720,11863
26667,11749
26666,11813
26764,12120
26776,11751
26784,12592
26657,25418
26650,12580
26778,12681
26749,12328
26718,11820
26814,12363
26886,12401
26807,11817
26653,11609
26737,12144
26672,12896
26813,11568
26674,11700
26671,13280
26757,11897
26701,11675
26750,12359
26692,11689
26663,12112
26690,12389
26786,11811
26685,12287
26671,11949
29171,12633
26748,12437
26753,11607
26651,11881
26791,11674
26769,11591
26654,12049
26828,11819
26814,11680
26717,11789
26735,12077
26712,12406
26751,11915
26675,12638
26782,12354
26652,12446
26764,13655
26747,14440
26727,13663
26747,13884
26695,13553
26759,10194
26740,12805
26730,12135
26713,12489
26616,16843
26717,12074
26766,11651
26755,12328
26823,12197
26702,12426
26800,11624
26759,12050
26825,11700
26637,11794
26682,11773
26682,11941
29375,12487
26717,30397
26745,12057
26717,12702
26820,11944
26707,11784
26827,11907
26778,11565
26853,11725
26739,11612
26751,11757
26641,12380
26743,11654
26796,12695
26724,12462
26689,12061
26801,12830
26728,11640
26736,12080
26746,11852
26618,11707
26707,11833
26718,11768
26770,11742
26873,12509
26635,11720
26671,12663
26790,11548
26733,11954
26784,11654
26801,11950
26617,12798
26638,12009
26643,12691
26756,13431
26642,12042
26884,10856
26651,11715
29541,11456
26784,11992
26743,12327
26670,12240
26745,12772
26738,11656
26687,11597
26649,11715
26731,11567
26672,11704
26716,11866
26601,11829
26739,12447
26705,12381
26715,12066
26695,12746
26649,12064
26858,12416
26787,11686
26715,11796
26723,11903
26785,12777
26621,11884
26747,11810
26569,11749
26709,15606
26764,20392
26789,12882
26752,11599
26825,12668
26787,16617
26859,11876
26843,11759
26723,12702
26826,11697
26694,11669
26737,12049
29257,11767
26765,11651
26790,12705
26680,11591
26718,12115
26688,11660
26772,12631
26760,12420
26593,11658
26695,12382
26672,11770
26767,12317
26667,11591
26674,10304
26692,11815
26872,12691
26838,11913
26768,12688
26713,11669
26821,12012
26695,11474
26773,11649
26743,11721
26734,11631
26681,11772
26702,11981
26875,11600
26868,11818
26675,12198
26755,12697
26713,12456
26606,12222
26769,12641
26723,11624
26759,12152
26718,12055
26720,11703
29022,11760
26772,11841
26683,11654
26809,11517
26716,11752
26729,12651
26621,12313
26756,11867
26880,12876
26744,11657
26741,12283
26714,12284
26750,11777
26746,11651
26726,29995
26726,11957
26658,11654
26613,12778
26754,11642
26719,12331
26714,11767
26752,11904
26799,12390
26741,11594
26702,12160
26685,11735
26621,11827
26723,11663
26718,11201
26640,11605
26764,12811
26693,11576
26689,12928
26917,11622
26794,12830
26719,13190
26767,12012
29162,11925
26814,15576
26750,11757
26628,11720
26780,12029
26709,11536
26783,12053
26729,12341
26783,11516
26712,13045
26624,12253
26717,12201
26691,12433
26695,12270
26729,12038
26727,12144
26629,12239
26770,12102
26631,11682
26877,12382
26725,11985
26650,12583
26770,11701
26721,12821
26819,12402
26710,12085
26710,11698
26711,11867
26755,11645
26723,11594
26741,13103
26669,11915
26752,12646
26766,11610
26791,12424
26757,11612
26712,12564
29049,11765
26701,12008
26698,26396
26747,12309
26670,12126
26725,11893
26812,10603
26728,12256
26757,11624
26744,11967
26680,11608
26684,11692
26727,11670
26741,12148
26774,12666
26736,11696
26658,12633
26656,11661
26793,11572
26622,12256
26644,11693
26673,11653
26767,11574
26823,11480
26817,12264
26735,12503
26829,11996
26773,12270
26550,11703
26658,11795
26718,11932
26832,11702
26756,11616
26772,12254
26749,11774
26704,12756
26753,11604
26813,12672
29039,11795
26833,12372
26684,12360
26685,12103
26721,12567
26772,11697
26718,11533
26632,15831
26773,11895
26762,11677
26658,11539
26684,12665
26654,12443
26762,12181
26653,12780
26761,11710
26752,12362
26578,11793
26684,11849
26717,11643
26823,11324
26736,11494
26691,11534
26766,11660
26682,12695
26725,11740
26855,12673
26653,23857
26705,12900
26773,12044
26764,11650
26675,11700
26788,11600
26761,12094
26767,11632
26729,11674
26609,12347
29104,11559
26696,12362
26753,11560
26906,12664
26709,12342
26780,12111
26669,12027
26830,12102
26751,11684
26742,11793
26742,11568
26819,11718
26801,12607
26782,11676
26729,12672
26717,11704
26749,12679
26680,12894
26762,11959
26703,11770
26772,11922
26715,11604
26788,11710
26667,12923
26757,11779
26824,12470
26694,13002
26750,12136
26634,12828
26656,11553
26639,12634
26687,11642
26659,11976
26755,11948
26891,11934
26677,10084
26763,12866
29154,11504
26701,12104
26535,11661
26720,11973
26633,12445
26748,11829
26673,12952
26829,11685
26767,11682
26707,11868
26736,11543
26853,11731
26586,12593
26828,11623
26692,12468
26715,20372
26728,17232
26715,11673
26715,12482
26767,11949
26714,12580
26751,13717
26654,11780
26756,11617
26700,11897
26696,11546
26754,11848
26739,12356
26720,11481
26641,12431
26803,12373
26684,11814
26979,12345
26747,11986
26701,12562
26636,12095
26651,11773
29093,11660
26691,12050
26696,11751
26743,11779
26696,12401
26593,12051
26722,12453
26784,12099
26837,12765
26696,11674
26730,13301
26789,13534
26733,13158
26665,11003
26640,12691
26693,13553
26640,12811
26624,11813
26639,12580
26815,11641
26874,12169
26759,12424
26778,11951
26645,11759
26611,11780
26706,11665
26685,11913
26817,12801
26769,11789
26658,11805
26675,12496
26755,12547
26779,12355
26758,12196
26786,12856
26731,12163
26778,12693
26681,12113
29082,11779
26695,11654
26687,25175
26754,11839
26731,12368
26729,11679
26691,12663
26711,12421
26740,12193
26790,12809
26670,11735
26765,12668
26867,12969
26664,12062
26743,11640
26700,11672
26709,11986
26820,11664
26742,12800
26704,11666
26842,15310
26766,12382
26746,11591
26759,13311
26754,11784
26798,12020
26736,11934
26721,10153
26770,11770
26626,11530
26663,11535
26668,12680
26798,12340
26619,12001
26719,12408
26745,11674
26755,12733
29155,11571
26770,11640
26744,11605
26596,11783
26679,11771
26629,12939
26738,11654
26643,12523
26786,12513
26729,11936
26851,12516
26724,11817
26732,12449
26730,11593
26693,12742
26713,12650
26766,11961
26608,11666
26744,11609
26758,11757
26840,11802
26722,12526
26699,11598
26776,12482
26743,11573
26717,12711
26627,11745
26714,12201
26733,24783
26596,12327
26676,11848
26699,12686
26781,11682
26677,11742
26747,12459
26747,12143
26732,11843
29125,12138
26802,12579
26850,11685
26770,12864
26775,11563
26765,10870
26734,11644
26774,12356
26783,11599
26639,12455
26784,11606
26806,12266
26811,12308
26853,12061
26846,12396
26677,11780
26793,11680
26667,12034
26709,11692
26809,11535
26652,12621
26777,11711
26596,11684
26712,11840
26720,12599
26701,12535
26609,12002
26701,17137
26706,12634
26785,11934
26726,12554
26790,12620
26814,11458
26750,11630
26802,11605
26662,11550
26798,12028
28908,12366
26660,11735
26672,12428
26666,11682
26676,12554
26779,11592
26761,11749
26691,11663
26770,11555
26733,12081
26722,12839
26657,11707
26687,12054
26666,12780
26774,11549
26801,12574
26685,22336
26783,11899
26742,12758
26676,12793
26598,10373
26928,13141
26806,12877
26788,13685
26834,12812
26752,12230
26700,13381
26644,11608
26732,12453
26715,12324
26669,11827
26762,11737
26763,11891
26799,11670
26653,11588
26662,12413
26738,11630
26699,11589
29174,12103
26811,12694
26736,11660
26756,12487
26733,12741
26800,12117
26671,12453
26791,12107
26832,11926
26754,11620
26659,11733
26776,11733
26767,11442
26707,11886
26733,12387
26757,11613
26715,11941
26787,11825
26882,12824
26733,11681
26806,12130
26769,11749
26697,11673
26825,11759
26736,11985
26788,11623
26773,11775
26679,12293
26650,31080
26738,11884
26674,13034
26755,11665
26763,16728
26692,12357
26696,10465
26790,12337
26808,12367
29104,11926
26832,12643
26691,12111
26709,12596
26786,11641
26762,12352
26733,11722
26784,12245
26833,12355
26667,11766
26737,12702
26703,12036
26731,11804
26732,11997
26723,11734
26666,11710
26676,12504
26779,11759
26746,12485
26710,12434
26709,11972
26646,12444
26693,11757
26721,12484
26691,11784
26783,11713
26778,11610
26672,11637
26914,11771
26673,12917
26686,12341
26727,12092
26623,12059
26819,12078
26818,12685
26682,11579
26812,13077
29167,11656
26706,12241
26764,12821
26763,11855
26731,12413
26724,11542
26767,12491
26667,11479
26670,12717
26690,11707
26715,12413
26734,12849
26680,10302
26779,11674
26813,11609
26800,11493
26734,11785
26794,12309
26722,11895
26621,12587
26712,11740
26808,12372
26732,11579
26764,12694
26624,11578
26723,11966
26671,11701
26760,11665
26745,11987
26711,12772
26669,11891
26741,12227
26694,12954
26695,11634
26734,12606
26755,11728
26691,12746
29097,11660
26724,12243
26750,11778
26792,11715
26832,15171
26688,11636
26812,12137
26917,12878
26784,11619
26792,12661
26642,12678
26643,12336
26854,12214
26646,12070
26650,11795
26722,11951
26657,11710
26749,11954
26630,11708
26783,11664
26768,11531
26716,11649
26760,12318
26642,11681
26789,12610
26814,12550
26731,11813
26823,10686
26748,11682
26757,11597
26786,12447
26714,12405
26779,12149
26801,26006
26733,12455
26711,11593
26706,11821
29162,11523
26644,11902
26766,11638
26877,11819
26749,11548
26706,11592
26704,11710
26727,12122
26744,11681
26727,11822
26772,12797
26705,11999
26702,12991
26667,12669
26771,12124
26805,12470
26644,12275
26838,11567
26696,11644
26802,11548
26731,11956
26724,11666
26696,11721
26685,12425
26694,11615
26802,12556
26794,12403
26733,11698
26674,12233
26922,11923
26637,12807
26674,11685
26767,11573
26595,12170
26772,11750
26714,11682
26688,12342
26684,11631
29691,12668
26789,12714
26758,12162
26683,12227
26730,10163
26712,13147
26720,12878
26699,12421
26689,13395
26741,13202
26761,16511
26654,12228
26831,12390
26733,12282
26752,12873
26727,12208
26750,12816
26760,11821
26630,11865
26734,11761
26718,24148
26765,12316
26780,11700
26738,11727
26717,12600
26738,11594
26781,12847
26723,11799
26712,11994
26690,12478
26652,11961
26648,11732
26741,11683
26710,11634
26836,11720
26687,11600
26719,12057
29231,12958
26686,11641
26755,12682
26786,11878
26777,12059
26765,12828
26817,12023
26735,12621
26777,11771
26748,11704
26660,12496
26750,12473
26658,11755
26706,11596
26746,11496
26752,12028
26685,11954
26683,11875
26741,12747
26775,10742
26730,11732
26719,11777
26675,11632
26656,11622
26752,11709
26745,11637
26706,12704
26655,12004
26844,12914
26779,11676
26757,12369
26739,12337
26704,12189
26728,11683
26784,11711
26821,11669
26750,11647
29229,12022
26640,11620
26744,12684
26657,11605
26731,11873
26794,11640
26669,12427
26643,11623
26737,12567
26751,25688
26730,11726
26719,11596
26668,11779
26750,11675
26724,12443
26710,11612
26737,12202
26750,15883
26756,12131
26674,12168
26666,12485
26811,12095
26695,11840
26744,11739
26708,11675
26627,11727
26741,12513
26732,11523
26788,11960
26732,11563
26650,12930
26729,12455
26689,12188
26657,12784
26767,10235
26752,11628
26728,11940
29162,12175
26638,11956
26667,12717
26736,11685
26626,12385
26726,11744
26731,12717
26668,12346
26737,11929
26800,12668
26602,11853
26705,11801
26716,12087
26741,11648
26752,11574
26663,12469
26753,11552
26726,11938
26855,12219
26867,12503
26800,12881
26674,12165
26811,12823
26842,12464
26662,11767
26802,11801
26755,11512
26808,12202
26805,11967
26762,11708
26751,12012
26687,12662
26692,11532
26674,12527
26723,27921
26618,12403
26639,11630
26704,12307
29108,12949
26654,11937
26646,11686
26764,12142
26724,11693
26764,11797
26716,11890
26793,11765
26733,12181
26660,11789
26763,12671
26701,10616
26737,12841
26771,11690
26758,11649
26662,12684
26726,12033
26706,12694
26716,11649
26725,12988
26733,12880
26659,11713
26762,12480
26750,15686
26771,11703
26697,11632
26770,12123
26704,11941
26844,11637
26675,12088
26717,11591
26712,11802
26768,11603
26579,12831
26687,12395
26776,12133
26682,12467
29102,12017
26645,12583
26637,11789
26638,12290
26707,11664
26820,12211
26804,11639
26637,12088
26794,11702
26758,11987
26612,12565
26752,12264
26647,12446
26810,11617
26768,12758
26759,13060
26806,11778
26760,11997
26760,12191
26847,11857
26721,11614
26683,27825
26661,11724
26782,12359
26707,11958
26755,12315
26804,10229
26660,12757
26759,11774
26825,12155
26703,11642
26693,11752
26608,12310
26714,11926
26746,11543
26769,12455
26684,12788
29071,12221
26664,12527
26885,11643
26832,12146
26745,12498
26783,11723
26717,11570
26956,12078
26775,12678
26705,11832
26801,12550
26740,12389
26786,12322
26790,12873
26765,11802
26768,12372
26743,11569
26702,12165
26685,11575
26768,12409
26730,11534
26653,11725
26699,12341
26808,11676
26783,11602
26740,11918
26756,11685
26803,12160
26786,12337
26731,12222
26720,15452
26790,12748
26724,11740
26732,11634
26714,11867
26623,11680
26654,11782
29306,11814
26689,11738
26737,12644
26718,12304
26795,10726
26760,11551
26667,12564
26695,11583
26764,12136
26747,21084
26742,13470
26756,11743
26709,12296
26734,11998
26753,12263
26828,12031
26795,12344
26841,11703
26730,12985
26800,11654
26706,12101
26746,11676
26808,11658
26789,12678
26718,12123
26757,12067
26699,11906
26687,12815
26824,12555
26684,12096
26687,12818
26740,11882
26674,11703
26714,11776
26598,12361
26679,11525
26792,11571
26696,11698
29149,11550
26705,11817
26831,12472
26775,11666
26712,12745
26685,12448
26728,12018
26686,11808
26739,12178
26770,11766
26581,11620
26797,11752
26630,11942
26732,11735
26720,11942
26821,12955
26662,12567
26771,12260
26695,10140
26721,12425
26691,12174
26581,11555
26850,12678
26750,12022
26830,12925
26697,11791
26842,12740
26752,12467
26676,12168
26830,12771
26746,11676
26796,12735
26716,11738
26807,12826
26827,27981
26726,15611
26827,11803
29171,11632
26633,11872
26650,11603
26879,11816
26784,12564
26715,11869
26688,12596
26611,12521
26776,12173
26734,12440
26742,11883
26800,12183
26749,11838
26617,11674
26694,11659
26760,11643
26786,12028
26719,12419
26694,11658
26722,12137
26766,11619
26762,12302
26767,11543
26577,11917
26748,11753
26783,11718
26775,11695
26724,12349
26666,11616
26742,11811
26747,12474
26633,12186
26697,12379
26692,10783
26780,12394
26731,11689
26713,13203
29189,13419
26721,12728
26766,13195
26713,12965
26691,12421
26723,12732
26760,11774
26688,12622
26705,12454
26681,12092
26691,12490
26592,11656
26675,11684
26794,12543
26664,11737
26773,11579
26617,11973
26754,11542
26708,12102
26639,11739
26743,12461
26725,12577
26740,27493
26739,12320
26718,12201
26629,12647
26771,11898
26721,12338
26741,11570
26604,11855
26812,11970
26756,12182
26775,12952
26667,11622
26736,12559
26766,11679
26768,12798
29204,11604
26678,12011
26639,13239
26707,12181
26701,11696
26732,15919
26741,11750
26745,11688
26660,11745
26785,12855
26669,12487
26650,10231
26692,11720
26676,12642
26827,12171
26663,12074
26652,11654
26666,12090
26652,11657
26842,11710
26822,11829
26813,11964
26784,12592
26758,11676
26760,12900
26738,12449
26648,11876
26730,11724
26719,12030
26695,11883
26611,11727
26666,12519
26670,11898
26707,11936
26678,11751
26830,12803
26663,12455
26790,12378
29044,12548
26844,12137
26685,13328
26846,12677
26670,11870
26665,11582
26649,11659
26775,11615
26691,11732
26720,26285
26699,12517
26638,12233
26700,12157
26993,12404
26685,11840
26720,12788
26715,12942
26706,11866
26775,11625
26669,11957
26713,12733
26729,11882
26826,12534
26847,11704
26716,12731
26771,10722
26758,12006
26828,12349
26766,12069
26726,11520
26709,11663
26755,12248
26829,11914
26635,12925
26712,11689
26687,12215
26649,11594
29750,11545
26595,11733
26731,12741
26759,11671
26770,12294
26783,11693
26660,12195
26712,11629
26769,11707
26841,12796
26716,11810
26707,16141
26581,12675
26697,11688
26780,12673
26707,12606
26878,12117
26807,12334
26767,11740
26694,11521
26740,11601
26741,11622
26783,11706
26796,11667
26692,12112
26711,12570
26714,11571
26737,12720
26673,12267
26728,12018
26698,12841
26671,11959
26658,12676
26830,11640
26670,24716
26630,12934
26791,11784
29058,11723
26808,12470
26784,11558
26776,10305
26744,11900
26711,12803
26604,11573
26737,11968
26701,11705
26755,12811
26762,11957
26708,12860
26703,12891
26740,11738
26750,12790
26628,11611
26834,12632
26809,11571
26689,12469
26796,12356
26756,12036
26823,12519
26803,11599
26832,11788
26692,11844
26782,11999
26747,11843
26666,12643
26718,12563
26794,12182
26815,11667
26723,11977
26718,12414
26693,11557
26642,12466
26729,12004
26803,12511
29050,11545
26838,12031
26651,11585
26712,12174
26735,12212
26710,11957
26693,12387
26803,11617
26780,12585
26755,11697
26707,12222
26702,12584
26772,11903
26771,12425
26631,11918
26762,11634
26616,12162
26604,12865
26694,10645
26761,15136
26789,12270
26645,11770
26763,30562
26747,13125
26694,13792
26700,12592
26654,13466
26763,14160
26720,13146
26724,12173
26747,11628
26723,12349
26609,12901
26723,12197
26897,12878
26743,11741
26810,12063
29179,11731
26722,12382
26777,11677
26808,12040
26688,11520
26726,12058
26772,12752
26702,11862
26725,12359
26680,11658
26807,12227
26722,11566
26857,11553
26708,11609
26719,11854
26742,11576
26709,11602
26752,11628
26774,11691
26763,11571
26793,12477
26703,12472
26760,12234
26642,12353
26736,12122
26617,11767
26716,12146
26746,12524
26758,11520
26775,12999
26764,11557
26738,12066
26742,12411
26707,10318
26783,11573
26745,12479
26787,12217
26777,12007
29146,11717
26746,12493
26766,12440
26737,11734
26689,11955
26622,11629
26643,12488
26676,11674
26619,12588
26665,25830
26620,12533
26763,12557
26854,12081
26642,11765
26584,12077
26872,11774
26624,11812
26748,12920
26713,11786
26710,12083
26659,12512
26758,12306
26686,12572
26749,15750
26705,11628
26755,12773
26651,11724
26733,11931
26752,11709
26790,11677
26691,11831
26684,12430
26715,12626
26733,11944
26763,12702
26762,11862
26704,13053
29122,12380
26706,11869
26784,11803
26775,11915
26743,11648
26718,11628
26709,12916
26583,11801
26685,11929
26675,11712
26746,10993
26766,12059
26689,12341
26725,11550
26741,12763
26791,13533
26754,12584
26757,13162
26720,13148
26750,12645
26726,13217
26752,12694
26631,12046
26697,12411
26763,11991
26768,12388
26720,11842
26713,12758
26691,11748
26651,12374
26735,11948
26724,11587
26614,12566
26751,26901
26768,11850
26777,12315
26771,12822
29085,11553
26678,13098
26737,12413
26813,12050
26740,12420
26842,11633
26737,11832
26778,11549
26799,12544
26696,11604
26722,12605
26796,11835
26750,12607
26748,11843
26756,12162
26753,12581
26784,11716
26768,12618
26787,12522
26759,12304
26763,11676
26711,11789
26775,12816
26773,12192
26660,11873
26686,10135
26641,12317
26753,11915
26677,12856
26761,11561
26798,15432
26778,12633
26765,11595
26824,12811
26739,11552
26753,12271
26904,12543
29121,12053
26780,12465
26723,11514
26769,12479
26712,11750
26753,12207
26719,12380
26785,11701
26734,12086
26642,11607
26846,11775
26775,12172
26707,11948
26678,11902
26644,12822
26796,11510
26715,12669
26782,12464
26714,11972
26845,12455
26724,11707
26563,30363
26768,11525
26777,11651
26810,11690
26746,11619
26654,12371
26777,12150
26730,12374
26773,11987
26687,12394
26660,12287
26682,12738
26592,11700
26679,12106
26812,11776
26690,11744
26663,12259
29193,12005
26754,12354
26716,10719
26662,11758
26721,12139
26530,12619
26732,11664
26718,12563
26765,13395
26749,13186
26719,13204
26672,12744
26740,13259
26603,13413
26750,12168
26806,11923
26763,12687
26769,11760
26730,12410
26795,12307
26701,12046
26768,11664
26730,12118
26787,11678
26677,11852
26740,12584
26762,12056
26569,11930
26747,11961
26721,12437
26752,12491
26778,11789
26795,12421
26841,11918
26642,11597
26760,15453
26652,11604
28990,11614
26886,11548
26710,11643
26659,11892
26665,12682
26705,12185
26747,12512
26606,11796
26642,24458
26603,11983
26772,11584
26735,11885
26717,11659
26788,11744
26718,11654
26780,11872
26605,11663
26707,10289
26816,11541
26651,11737
26753,11504
26681,12645
