C++ Loop Execution time (ns),Java Loop Execution time (ns)
919915,93724
1489623,144056
2126438,237101
2836878,327352
3667409,438966
4560417,553778
5561735,736253
6656825,882929
7883433,1276408
9224276,2665622
10947764,1671641
12088330,2042881
13754495,2153556
15703456,2383529
17570916,2762939
19657884,3607141
405,1725
118585,11191
338322,24699
638056,53741
1040450,142095
1534486,184994
2133560,239825
2855763,372907
3660635,432597
4565577,603549
5560028,791401
6635429,918974
7851477,1100806
9206160,1380731
11090413,1615740
12231162,1831328
13881035,2161437
15634996,2247768
17674720,2616977
19637939,2884336
402,976
120936,11368
330713,28504
639141,48634
1041600,87730
1533472,151395
2132433,252657
2855929,326010
3664044,428947
4566558,564578
5555362,725215
6648316,902033
7868282,1049289
9167234,1237116
10776176,1622575
12005213,1714835
16141877,1970771
15939840,2290739
17708812,2564407
19708258,3020495
393,693
120926,11738
332436,27773
640244,49965
1046006,88007
1537956,154317
2134791,236199
2841946,332964
3652445,441540
4568161,562051
5666171,700807
6641322,891201
8057729,1045418
9125026,1289919
10784129,1576114
12022595,1774285
13856560,2068490
15514784,2271632
17473251,2645664
19637733,3799807
398,1482
120897,11831
334248,25223
638044,48972
1038943,90012
1537588,148122
2138824,338822
2842232,365720
3647824,471689
4627460,555238
5856935,775406
6615783,885623
7851536,1039216
9155284,1244760
10527846,1601170
11996658,1681872
13797257,1883449
15535401,2456230
17268781,2626025
19548659,3137059
370,794
119123,11280
301059,26836
578511,52752
937975,87253
1491843,145366
2126052,235841
2845216,324500
3668010,460331
4573536,553371
5567989,730570
6675397,875371
7899100,1053351
9198200,1238916
10943720,1476958
12054738,3269997
14403357,1783006
15774771,2241179
17540833,2514869
19564633,2990761
316,1665
119882,11299
456596,29432
962168,49738
1429470,89474
1903490,145987
2276299,240503
3053451,330737
3816510,427193
4659587,561636
5558896,749180
6650055,889968
8468481,1065405
9621617,1209866
10783448,1461054
12049912,1631265
13827088,1852162
15671415,2202366
19339478,2595575
19767491,2866347
420,993
124261,10873
331897,30110
646741,48897
1040724,88101
1610241,146499
2131704,262175
2849069,324389
3677085,427179
4566784,568594
5562648,745280
6662519,876541
7840688,1054486
9146910,1238134
10692654,1567570
12055986,1712414
13753047,1984857
15593566,2299484
17501583,2634415
19936649,3099312
417,825
121620,10716
340023,29180
638496,51804
1041897,88578
1536647,147723
2131322,238909
2856373,331334
3665537,458057
4577069,558483
5751812,707509
6655243,873268
7849816,1036192
9180809,1307494
10638743,1625978
12074247,1727771
13915504,1910412
15693285,2266250
17374504,2587795
19870944,3082854
403,939
119007,10849
332576,29422
636838,49873
1044491,90142
1544901,148794
2133944,243477
2841976,327069
3647424,438197
4627751,558841
5988823,704151
6629812,874470
7833526,1033665
9136101,1289517
10506621,1554834
12004595,1704612
13789586,1882296
18081302,2263700
18106136,2601666
20512512,3055377
377,1146
119986,11223
314196,29744
577787,51001
942518,88761
1498245,155217
2137829,240635
2842840,327947
3685111,450457
4562866,560807
5564687,732700
6723287,875859
7880897,1068328
9175720,1227549
11068759,1446768
12051368,1672949
13890251,1845071
15993445,2922969
17558315,2558141
19760066,2880170
400,1170
122715,10916
333622,29506
638565,50262
1040110,89032
1531999,151929
2135891,236202
2850919,326253
3671328,436154
4565214,561556
5564135,745680
6643407,889631
7898916,1082747
9156026,1212562
10763635,1491450
12049842,1629604
13976693,1848807
15806784,2198114
17601949,2712148
19518171,2917317
384,990
121705,11308
336579,28023
639520,61751
1042924,88155
1540751,141538
2133203,235477
2856240,330656
3668420,428974
4554960,572066
5573737,725017
6639105,870924
7891087,1055382
9149475,1224521
10769350,1497270
12027750,1696745
13839672,1940177
15645481,2350641
17614144,2589257
19906814,3100963
420,1014
120176,11179
338739,29554
635419,64798
1039849,90599
1532651,144640
2126248,239112
2845118,350670
3652054,437491
4575084,564262
6946828,702175
6923819,886272
8041308,1038148
9266471,1270711
11666884,1631081
12714418,1721566
14380152,1987665
15499761,2329977
17428315,2587550
21305146,3013268
380,716
121326,11767
343502,28901
636009,51549
1046487,90257
1548574,147547
2133345,244552
2845549,350088
3702084,431644
4618953,576967
6041281,704717
6637694,868886
7907848,1044749
9141071,1239894
10512619,1542408
12007058,1727393
13860691,1896890
15474891,2356820
17349704,2538213
19315216,3017351
414,980
118344,10612
300878,29365
577538,52569
924400,89203
1494639,144218
2132101,238168
2837751,335403
3675074,435822
4579680,557841
5569424,701268
6674849,872143
7910540,1032275
9245658,1241789
10948435,1485342
12175156,1634958
13792812,1881662
15681079,2203704
17559345,3990114
19544410,3051152
403,988
120030,11605
338690,26153
636797,67509
1042196,108134
1534259,168614
2143496,284978
2856315,458367
3679079,431989
4566405,611440
5560231,735145
6624981,912958
7848854,1051023
9296949,1212053
10726464,1455760
12034476,1667597
14930840,1852431
17155033,2272364
17502982,2425761
19921157,2893585
412,2595
121014,14458
336712,39452
639991,49107
1041797,87925
1538983,148213
2133312,240073
2845046,322377
3660301,448218
4562845,556480
5562203,744565
6662527,876156
7834882,1082128
9225985,1269582
10780047,1531015
12024698,1653196
13735151,1838243
15761326,2351101
17606262,2875621
19920173,3113744
407,1533
120850,11032
334560,28687
640394,50096
1039915,89743
1536474,143543
2134680,239507
2848757,343880
3657950,466226
4560873,563632
5646957,700372
6637887,880807
7860433,1049243
9129261,1250843
10978882,1583053
12099703,1716756
13902537,1954610
15503208,2250378
17338959,2567650
19699560,3090814
383,1002
120941,11304
334484,27972
636565,50976
1041463,88720
1538807,168412
2134080,240155
2839955,333791
3652378,452494
4620784,561964
5849620,705593
6635146,881325
7856491,1043449
9135113,1274730
10534549,1448229
12001186,1685390
13826117,1903602
15532631,2231552
17473426,2527271
19540193,2963714
341,868
119246,10996
302871,29472
573030,50518
925416,87370
1491020,153241
2129181,236686
2832972,328362
3684215,436755
6221691,551648
6003662,731003
6746603,887714
8017315,1049247
9280473,1230513
11642600,1503266
12218495,1635610
13791000,1928504
15582866,2235407
17762400,2588018
21326855,4796542
370,1759
122558,11266
337095,29038
641942,48701
1045907,90601
1533512,144277
2135619,239976
2848775,349010
3677411,433124
4576464,556434
5556977,731229
6640928,904771
7846945,1077448
9161311,1233717
10851593,1467385
12067196,1654263
13969205,1875076
15813956,2243901
17512871,2775856
19507712,2921033
418,1018
122710,11164
334950,29946
639352,50506
1037320,88657
1536459,141282
2136401,240215
2852537,325355
3661948,444564
4552954,554100
5569352,739741
6656436,886555
7898052,1058131
9150383,1240806
10818571,1533298
12078379,1640614
14238626,1844313
15937755,2217819
17616033,2626394
19657546,3103301
379,794
122620,11326
334419,28521
641316,51239
1042930,95833
2041728,143689
2130997,241550
2853706,336658
3654616,460835
4575491,564244
5638601,716826
6636266,892116
7834355,1052527
9137275,1264555
10772826,1514482
11993970,1716263
13982631,1947527
15564408,2309741
19550230,2564967
20013470,3106455
398,1226
120318,11573
337605,29623
634655,50556
1043765,100091
1539377,141461
2166495,237967
2847837,329235
3661295,438778
4621296,587008
5857647,705434
6628667,893785
7822529,1043597
9130279,1284276
10546166,2346301
12091088,2148946
13801774,2090984
15495607,2933469
17400414,2614506
19558686,3124371
360,1165
120175,14699
302499,27314
572205,49926
922240,87480
1505965,144869
2131879,233963
2839456,329527
3669901,481105
4559464,571677
5567171,753718
6688688,913172
7880842,1105860
9206233,1277200
10953892,1691307
12104519,1719378
13899136,1874368
15612130,2282100
17590994,2501862
19616329,2890567
411,1796
117850,11363
339921,28945
636026,53877
1041756,89738
1537947,146635
2133844,236784
2863347,329567
3668183,438613
4564115,1380757
5554236,743584
6642587,878798
7858820,1079126
9153664,1266133
10800895,1469965
12023365,1641720
13818169,1847002
15539536,2193084
18103339,2526393
20019300,2908450
370,1087
126711,11396
329815,28764
639291,48992
1043442,88662
1536042,139887
2139368,236328
2850893,330555
3662906,436650
4559415,555862
5605356,736488
6632996,887842
9234579,1029319
9756883,1204164
10953837,1458752
12631324,1636426
14332478,1833842
15582977,2166184
17545055,2704212
20013437,3027523
381,944
119913,10913
339129,30559
684285,52813
1085074,90681
1652249,149536
2223463,246590
3040196,336928
3766926,441397
4564657,564198
5618045,723754
6627227,899812
7872921,1057063
9200802,1262188
10621329,1529438
12048853,1704865
16645923,1940974
15501515,2275605
17500046,2556028
20182632,3054586
412,765
134466,15104
348380,28707
632416,65138
1049311,88093
1541720,148037
2135940,238122
2847780,331952
3664607,437685
4629492,555822
5870439,704844
6627876,872197
7878621,1037278
9128575,1259349
10551475,1572808
12038282,1757999
13789211,1945521
15487702,2312323
17558354,2479283
19850247,2975641
336,900
119290,10878
301571,28568
574801,49503
926772,88446
1491449,166678
2134711,243060
2824259,330939
3664633,445866
4586329,560447
5565506,714723
6671440,870880
7858617,1045473
9226761,1220009
10904722,1503760
12084014,1704291
13849188,1912680
17210560,2197402
18688635,2480370
19831113,2919846
413,809
123486,11000
337406,25644
637858,49613
1044106,92780
1533562,142697
2136183,239941
2859344,324432
3671162,435917
4576764,560096
5583404,747693
6652502,903984
7858322,2321937
9150928,1195100
10837937,1496489
12036630,1610486
13891909,1857825
15655170,2165631
17769628,2650376
19568653,2909911
411,824
125274,11265
332244,29130
640066,50192
1040360,87089
1531969,149691
2127687,248732
2853894,335311
3683874,439165
4616443,550082
5551434,747924
6637901,887946
7847466,1022715
9147435,1211137
10720680,1487695
12093137,1613529
13874223,1835759
15652679,2201341
17592174,2595674
19823559,2905148
366,1565
121110,11205
336558,28317
638519,49045
1040347,86463
1532733,143883
2126666,243378
2849331,333580
3647675,455004
4552677,563370
5679679,699833
6625787,888049
7863260,1053250
9108410,1258096
10649927,1597476
12010010,1719373
13835118,1975889
15436726,2301956
17261808,2549304
19694815,3110845
381,870
119350,11355
387138,36039
636712,51135
1050220,90695
1533711,145733
2134004,238918
2835084,334151
3654663,433276
4623898,560215
5856897,702546
6631706,872853
7844862,1038510
9130058,1277363
11853478,1569771
12170639,1730899
14023936,1951252
18310394,2326575
18252443,2547643
19499987,3018206
419,1006
238436,11510
363390,27781
567992,63359
964438,91253
1550201,147268
2215090,239797
2927418,331589
3806496,433032
4580713,557637
5574992,705477
6785216,875489
7970653,1029976
9297835,1271238
10967938,1456275
12101215,1695181
13860328,1964134
15720657,2327403
17609184,2626511
19862139,2907702
419,826
120024,10755
338277,29516
636640,51770
1036790,87882
1535023,144408
2134449,236778
2873683,326307
3675807,457288
4565101,556089
5579723,736212
6635212,880286
7835502,1053620
9180543,1227175
10776584,2779328
12033247,1603006
13757917,1942891
15604535,2197795
17815880,2575039
20216585,2881838
400,1434
128306,11049
331405,27907
643374,50008
1038254,88479
1536043,158192
2131911,238326
2843496,328501
3676250,452645
4607494,551464
5600573,722670
6642795,873058
7853350,1062837
9158581,1212945
10823149,1501942
12064713,1632250
13821234,1844712
15454681,2198252
18641879,2658270
20895792,2882168
405,889
124234,11280
334636,30214
764398,49903
1041916,87885
1537065,147681
2135836,239856
2845850,332195
3659451,429974
4562701,583438
5609074,730535
6665680,978773
7834025,1046782
9113796,1282088
10658071,1600275
12106270,1706044
13877710,1972770
15466554,2291547
17337183,2568954
19662173,3138538
377,1386
120495,11444
337077,29458
637488,51699
1041539,98080
1537421,143344
2143953,242976
2837420,352338
3646949,434348
4617734,558765
5859945,705036
6619795,875998
7856134,1033870
9111258,1266518
10588069,1644994
12037776,1701935
14383390,1935739
15798574,2258338
17371303,2529813
19545332,3081875
385,934
119908,11271
303642,28036
581725,52304
928374,94486
1509749,143936
2136219,244280
2833950,330426
3675063,434352
4582495,564931
5571436,705716
6679026,868759
7881937,1028229
9215589,1244074
10944594,1469266
12038890,1688987
13820261,1910550
15607473,2306222
17548487,2541558
19782488,2995389
368,869
118495,10671
335907,29817
639837,50374
1042509,88936
1532852,147569
2135259,255591
2859267,328494
3672229,437279
4569983,559437
5567998,743542
6668950,893791
7845842,1050962
9740837,1215715
11687337,1485762
12217031,1629363
14878314,3314172
16169450,2068502
17577014,2524092
19644635,2875062
366,928
120971,11426
331834,30365
642538,50415
1041497,92777
1531018,147552
2142838,257867
2850114,330919
3679443,434717
4673309,563700
5989569,737943
6692709,924244
7835506,1061885
9149074,1204693
10702247,1407662
12041255,1599632
13820562,1871284
15516212,2216645
17512516,2494987
19702846,2894803
372,1018
123472,11635
334824,29161
643210,48483
1047826,93217
1530751,149647
2135123,237265
2847909,327366
3656905,442096
4557713,554216
5684667,726969
6647685,872551
7854796,1050934
9116730,1209255
10609953,1649997
12048284,1699480
13803335,2195727
15457340,2348764
17808499,2607381
19867034,3327359
386,2670
120109,10418
337717,23802
637897,49977
1040630,88119
1538759,154907
2135669,252431
2845481,330374
3647350,439496
4625959,553586
5866020,721807
6620079,883101
7832653,1028857
9109240,1261531
10506713,1620401
11998696,1745831
13862516,1962384
15446404,2390833
17474992,2539025
20700201,3033143
434,1153
118745,11203
300741,28345
620033,49934
939390,108584
1540145,149558
2175577,238968
2922994,327933
3781362,435989
4572500,557548
5589954,705650
6816033,870963
7887487,1040174
9198581,1245196
10887622,1601205
12049231,1654753
13871706,1922513
15588733,2199152
17578158,2472292
19917843,3021947
391,846
120101,11259
345114,27835
638337,50359
1040114,90709
1546790,150564
2137639,244094
2845837,327865
3671318,433477
4585055,560019
5632549,734033
6654722,874633
7830318,1022780
9151207,1247334
10779051,1500249
12072852,1658371
13820521,1829611
15946021,3993664
17771687,2460091
19764453,2879288
358,1068
119514,10981
329199,29684
640546,50622
1035272,88226
1580553,142113
2136854,250151
2855275,324084
3667235,428886
4570031,581055
5576433,730560
6634942,873001
7836002,1087215
9158231,1217940
10844317,1441747
12074633,1943822
14347395,1855862
15446548,2198107
17434988,2687901
19649128,2955889
355,981
121296,11306
332650,29224
640702,53676
1041833,88696
1532305,140851
2137468,240586
2894264,324838
3663212,459109
4558560,668079
5858224,734742
6623944,878713
7850199,1064105
9120861,1196344
10635875,1495705
12825419,1631887
14537025,1955114
16178880,2265810
18751973,2694107
19728656,3037270
415,1386
121550,11261
338227,29318
641454,50363
1043470,90443
1538988,143995
2132901,240604
2849228,339166
3652452,437831
4620909,579667
5857123,718512
6675521,877164
8380104,1050242
9738288,1234212
10529358,1558340
12061528,1696166
13951552,1983813
15536446,2306333
17466182,2582914
19973183,3005274
410,854
119221,11593
303997,30264
575049,50820
922634,88671
1487725,148909
2129092,244372
2842455,337262
3661317,437285
4566231,584647
5569521,704282
6672052,878265
7925485,1042106
9201442,1224008
10951112,1516090
12045805,1667167
13787808,2464474
15665371,2328756
17578413,2612818
19906778,3139670
385,1657
119958,11761
334539,69077
643995,49756
1038525,90317
1535849,142547
2144568,238010
2850516,332459
3677066,492625
4562426,570567
5571046,748796
6651864,927149
7831223,1102260
9162897,1309582
10768690,1497870
12062112,1708060
13941385,1857461
15693094,2221590
17561244,2568573
21150262,3847790
383,1468
120646,10681
335669,29591
687822,49121
1089021,89243
1623830,145806
2204847,239409
2969847,338261
3828581,436724
4758801,573348
5606458,757379
6656601,887026
8141932,1056962
9165222,1811733
10794642,2756839
12199540,2346157
13795352,1915482
15668313,2209553
17441337,3041818
19933282,5582091
364,3316
120500,10619
337049,24727
647718,49912
1038024,86490
1542950,140978
2137280,235821
2858737,319635
3660565,435769
4584969,568551
5621674,760553
6645931,876469
7861053,1481486
9148059,1227135
10687751,1424419
12055613,1626730
13749578,1843220
15595219,2283869
17491435,2588333
19941778,3047270
357,1410
119466,11544
334991,28872
639434,51331
1037738,86637
1534761,145241
2137211,237127
2841545,356615
3650040,432617
4634128,576217
5871981,732022
6618448,891630
7854666,1065625
9128758,1285589
10552030,1579125
12029471,1698565
13867798,1930117
15516659,2287136
17317325,2604494
19592390,3084609
